order_id,customer_id,product_id,channel_id,order_date,quantity,unit_price,total_amount,order_status,delivery_date
ORD-13245,CUST-0393,PROD-104,CH-01,2021-09-02,1,2837.12,2837.12,completed,2021-09-10
ORD-13246,CUST-0217,PROD-106,CH-03,2022-01-16,1,3605.58,3605.58,completed,2022-01-24
ORD-13247,CUST-0467,PROD-117,CH-02,2023-09-02,1,2591.06,2591.06,cancelled,
ORD-13248,CUST-0233,PROD-111,CH-01,2022-01-20,2,3494.37,6988.74,completed,2022-01-27
ORD-13249,CUST-0060,PROD-114,CH-03,2021-11-09,3,3231.42,9694.26,completed,2021-11-12
ORD-13250,CUST-0406,PROD-111,CH-01,2022-09-17,1,3494.37,3494.37,completed,2022-09-23
ORD-13251,CUST-0189,PROD-101,CH-01,2022-01-07,2,2062.47,4124.94,completed,2022-01-15
ORD-13252,CUST-0097,PROD-114,CH-01,2021-05-16,1,3231.42,3231.42,pending,
ORD-13253,CUST-0314,PROD-104,CH-01,2022-04-19,2,2837.12,5674.24,completed,2022-04-28
ORD-13254,CUST-0028,PROD-108,CH-01,2022-01-27,2,2898.12,5796.24,completed,2022-01-30
ORD-13255,CUST-0447,PROD-126,CH-01,2021-06-17,2,2119.57,4239.14,cancelled,
ORD-13256,CUST-0030,PROD-133,CH-02,2023-11-30,1,1042.17,1042.17,completed,2023-12-02
ORD-13257,CUST-0255,PROD-120,CH-01,2022-03-26,4,1732.27,6929.08,completed,2022-03-31
ORD-13258,CUST-0213,PROD-110,CH-02,2023-09-24,1,2635.02,2635.02,completed,2023-09-26
ORD-13259,CUST-0126,PROD-115,CH-01,2021-12-03,2,2616.8,5233.6,completed,2021-12-07
ORD-13260,CUST-0442,PROD-136,CH-01,2023-09-17,1,1227.29,1227.29,completed,2023-09-20
ORD-13261,CUST-0164,PROD-108,CH-03,2023-10-26,2,2898.12,5796.24,completed,2023-10-28
ORD-13262,CUST-0044,PROD-112,CH-01,2021-11-30,1,3413.06,3413.06,completed,2021-12-02
ORD-13263,CUST-0071,PROD-104,CH-02,2021-05-24,1,2837.12,2837.12,completed,2021-05-28
ORD-13264,CUST-0031,PROD-103,CH-02,2022-08-08,1,3714.61,3714.61,completed,2022-08-17
ORD-13265,CUST-0065,PROD-121,CH-01,2022-01-19,1,2039.76,2039.76,completed,2022-01-22
ORD-13266,CUST-0215,PROD-118,CH-01,2021-04-20,1,1912.21,1912.21,completed,2021-04-26
ORD-13267,CUST-0002,PROD-112,CH-01,2021-07-06,1,3413.06,3413.06,completed,2021-07-13
ORD-13268,CUST-0147,PROD-105,CH-02,2021-08-15,1,3221.29,3221.29,completed,2021-08-24
ORD-13269,CUST-0086,PROD-114,CH-02,2022-05-28,1,3231.42,3231.42,completed,2022-05-31
ORD-13270,CUST-0255,PROD-113,CH-03,2023-10-27,5,2239.31,11196.55,completed,2023-10-30
ORD-13271,CUST-0197,PROD-107,CH-01,2023-09-07,1,3718.81,3718.81,completed,2023-09-11
ORD-13272,CUST-0185,PROD-107,CH-01,2023-01-12,4,3718.81,14875.24,completed,2023-01-16
ORD-13273,CUST-0016,PROD-104,CH-02,2021-06-03,1,2837.12,2837.12,completed,2021-06-10
ORD-13274,CUST-0369,PROD-138,CH-02,2022-04-19,2,1695.68,3391.36,cancelled,
ORD-13275,CUST-0393,PROD-148,CH-01,2021-01-18,1,1847.98,1847.98,completed,2021-01-27
ORD-13276,CUST-0328,PROD-126,CH-01,2022-12-02,2,2119.57,4239.14,completed,2022-12-05
ORD-13277,CUST-0284,PROD-105,CH-01,2022-01-26,1,3221.29,3221.29,cancelled,
ORD-13278,CUST-0487,PROD-125,CH-01,2023-05-21,4,2577.58,10310.32,completed,2023-05-26
ORD-13279,CUST-0035,PROD-105,CH-02,2022-08-18,2,3221.29,6442.58,completed,2022-08-24
ORD-13280,CUST-0220,PROD-111,CH-03,2022-11-25,1,3494.37,3494.37,completed,2022-12-03
ORD-13281,CUST-0217,PROD-107,CH-02,2021-01-31,1,3718.81,3718.81,completed,2021-02-05
ORD-13282,CUST-0411,PROD-141,CH-02,2021-10-15,1,1788.8,1788.8,completed,2021-10-18
ORD-13283,CUST-0447,PROD-107,CH-02,2022-07-18,4,3718.81,14875.24,completed,2022-07-21
ORD-13284,CUST-0084,PROD-103,CH-03,2021-01-29,1,3714.61,3714.61,cancelled,
ORD-13285,CUST-0123,PROD-104,CH-01,2023-07-20,1,2837.12,2837.12,completed,2023-07-23
ORD-13286,CUST-0061,PROD-101,CH-01,2022-07-29,1,2062.47,2062.47,completed,2022-08-02
ORD-13287,CUST-0419,PROD-105,CH-01,2022-01-19,2,3221.29,6442.58,completed,2022-01-22
ORD-13288,CUST-0262,PROD-149,CH-02,2023-08-02,1,1190.52,1190.52,completed,2023-08-10
ORD-13289,CUST-0256,PROD-103,CH-02,2021-08-11,1,3714.61,3714.61,completed,2021-08-14
ORD-13290,CUST-0033,PROD-104,CH-02,2022-12-08,2,2837.12,5674.24,completed,2022-12-17
ORD-13291,CUST-0155,PROD-124,CH-02,2023-03-16,4,2616.01,10464.04,completed,2023-03-20
ORD-13292,CUST-0344,PROD-103,CH-01,2021-01-30,1,3714.61,3714.61,completed,2021-02-02
ORD-13293,CUST-0204,PROD-141,CH-03,2023-04-25,1,1788.8,1788.8,completed,2023-05-02
ORD-13294,CUST-0496,PROD-151,CH-01,2023-07-20,2,694.05,1388.1,completed,2023-07-24
ORD-13295,CUST-0147,PROD-120,CH-01,2021-08-04,1,1732.27,1732.27,cancelled,
ORD-13296,CUST-0077,PROD-129,CH-02,2023-04-26,1,2312.12,2312.12,completed,2023-05-03
ORD-13297,CUST-0162,PROD-127,CH-01,2021-09-28,1,2641.01,2641.01,completed,2021-10-05
ORD-13298,CUST-0009,PROD-126,CH-02,2022-01-04,1,2119.57,2119.57,completed,2022-01-07
ORD-13299,CUST-0442,PROD-101,CH-01,2021-08-29,1,2062.47,2062.47,completed,2021-09-06
ORD-13300,CUST-0399,PROD-103,CH-02,2023-03-17,2,3714.61,7429.22,completed,2023-03-21
ORD-13301,CUST-0342,PROD-101,CH-02,2023-03-07,5,2062.47,10312.35,completed,2023-03-12
ORD-13302,CUST-0216,PROD-146,CH-01,2023-10-16,1,1869.39,1869.39,cancelled,
ORD-13303,CUST-0143,PROD-110,CH-03,2022-07-28,4,2635.02,10540.08,cancelled,
ORD-13304,CUST-0497,PROD-136,CH-01,2023-02-19,5,1227.29,6136.45,completed,2023-02-25
ORD-13305,CUST-0405,PROD-113,CH-03,2023-01-01,5,2239.31,11196.55,refunded,2023-01-09
ORD-13306,CUST-0068,PROD-114,CH-01,2021-07-20,5,3231.42,16157.1,cancelled,
ORD-13307,CUST-0413,PROD-113,CH-01,2023-05-18,4,2239.31,8957.24,refunded,2023-05-21
ORD-13308,CUST-0405,PROD-106,CH-01,2022-01-27,2,3605.58,7211.16,completed,2022-02-04
ORD-13309,CUST-0198,PROD-101,CH-03,2021-07-23,2,2062.47,4124.94,completed,2021-07-31
ORD-13310,CUST-0449,PROD-125,CH-02,2022-07-21,2,2577.58,5155.16,completed,2022-07-23
ORD-13311,CUST-0143,PROD-152,CH-02,2021-08-04,5,1194.35,5971.75,cancelled,
ORD-13312,CUST-0406,PROD-127,CH-01,2021-10-22,2,2641.01,5282.02,pending,
ORD-13313,CUST-0377,PROD-111,CH-02,2023-02-18,2,3494.37,6988.74,completed,2023-02-22
ORD-13314,CUST-0271,PROD-126,CH-01,2023-03-13,1,2119.57,2119.57,completed,2023-03-22
ORD-13315,CUST-0354,PROD-126,CH-01,2023-10-09,1,2119.57,2119.57,cancelled,
ORD-13316,CUST-0358,PROD-105,CH-01,2023-09-05,1,3221.29,3221.29,cancelled,
ORD-13317,CUST-0090,PROD-107,CH-01,2022-05-01,1,3718.81,3718.81,refunded,2022-05-06
ORD-13318,CUST-0494,PROD-140,CH-01,2021-01-14,1,1752.42,1752.42,completed,2021-01-22
ORD-13319,CUST-0314,PROD-144,CH-02,2022-12-13,1,1202.67,1202.67,completed,2022-12-19
ORD-13320,CUST-0337,PROD-113,CH-01,2023-06-10,3,2239.31,6717.93,completed,2023-06-12
ORD-13321,CUST-0028,PROD-124,CH-03,2021-12-09,1,2616.01,2616.01,completed,2021-12-17
ORD-13322,CUST-0327,PROD-132,CH-03,2023-05-05,1,1633.99,1633.99,completed,2023-05-08
ORD-13323,CUST-0360,PROD-103,CH-03,2023-12-25,3,3714.61,11143.83,completed,
ORD-13324,CUST-0314,PROD-135,CH-01,2022-03-04,1,1649.8,1649.8,cancelled,
ORD-13325,CUST-0165,PROD-112,CH-03,2022-10-03,1,3413.06,3413.06,refunded,2022-10-11
ORD-13326,CUST-0413,PROD-120,CH-02,2021-04-12,3,1732.27,5196.81,completed,2021-04-15
ORD-13327,CUST-0260,PROD-114,CH-02,2021-03-24,1,3231.42,3231.42,completed,2021-03-26
ORD-13328,CUST-0318,PROD-102,CH-03,2022-02-14,1,3124.58,3124.58,pending,
ORD-13329,CUST-0257,PROD-137,CH-01,2023-06-02,3,1872.15,5616.45,completed,2023-06-06
ORD-13330,CUST-0201,PROD-141,CH-01,2021-04-27,2,1788.8,3577.6,completed,2021-05-02
ORD-13331,CUST-0258,PROD-128,CH-02,2021-03-09,3,2085.07,6255.21,completed,2021-03-11
ORD-13332,CUST-0435,PROD-108,CH-02,2021-12-02,1,2898.12,2898.12,completed,2021-12-09
ORD-13333,CUST-0363,PROD-152,CH-01,2023-03-17,3,1194.35,3583.05,pending,
ORD-13334,CUST-0002,PROD-103,CH-03,2023-01-19,1,3714.61,3714.61,completed,2023-01-22
ORD-13335,CUST-0261,PROD-114,CH-03,2021-05-30,2,3231.42,6462.84,refunded,2021-06-06
ORD-13336,CUST-0007,PROD-109,CH-03,2023-04-21,1,2552.17,2552.17,completed,2023-04-25
ORD-13337,CUST-0215,PROD-132,CH-03,2021-12-18,4,1633.99,6535.96,completed,2021-12-24
ORD-13338,CUST-0406,PROD-114,CH-03,2023-06-10,2,3231.42,6462.84,completed,2023-06-15
ORD-13339,CUST-0030,PROD-152,CH-01,2022-03-03,1,1194.35,1194.35,completed,2022-03-09
ORD-13340,CUST-0262,PROD-113,CH-01,2022-01-16,2,2239.31,4478.62,completed,2022-01-23
ORD-13341,CUST-0092,PROD-114,CH-01,2021-08-26,2,3231.42,6462.84,completed,2021-08-28
ORD-13342,CUST-0071,PROD-126,CH-02,2023-08-19,1,2119.57,2119.57,completed,2023-08-26
ORD-13343,CUST-0155,PROD-136,CH-02,2023-04-18,3,1227.29,3681.87,completed,2023-04-24
ORD-13344,CUST-0064,PROD-129,CH-02,2022-01-19,3,2312.12,6936.36,completed,2022-01-21
ORD-13345,CUST-0260,PROD-127,CH-02,2022-08-20,2,2641.01,5282.02,completed,2022-08-29
ORD-13346,CUST-0127,PROD-111,CH-02,2022-05-28,1,3494.37,3494.37,completed,2022-05-31
ORD-13347,CUST-0369,PROD-109,CH-01,2022-03-20,3,2552.17,7656.51,pending,
ORD-13348,CUST-0033,PROD-137,CH-01,2022-11-04,1,1872.15,1872.15,completed,2022-11-08
ORD-13349,CUST-0399,PROD-110,CH-02,2021-05-03,3,2635.02,7905.06,completed,2021-05-07
ORD-13350,CUST-0213,PROD-132,CH-02,2021-11-26,1,1633.99,1633.99,completed,2021-12-02
ORD-13351,CUST-0045,PROD-154,CH-02,2021-03-31,4,998.62,3994.48,pending,
ORD-13352,CUST-0127,PROD-104,CH-01,2023-05-22,1,2837.12,2837.12,completed,2023-05-29
ORD-13353,CUST-0434,PROD-152,CH-01,2021-11-30,1,1194.35,1194.35,completed,2021-12-06
ORD-13354,CUST-0071,PROD-153,CH-01,2021-10-09,3,920.02,2760.06,completed,2021-10-11
ORD-13355,CUST-0258,PROD-149,CH-01,2021-06-03,3,1190.52,3571.56,completed,2021-06-09
ORD-13356,CUST-0053,PROD-112,CH-01,2022-04-15,1,3413.06,3413.06,completed,2022-04-23
ORD-13357,CUST-0164,PROD-109,CH-03,2022-12-20,1,2552.17,2552.17,completed,2022-12-26
ORD-13358,CUST-0260,PROD-111,CH-01,2021-04-11,1,3494.37,3494.37,completed,2021-04-14
ORD-13359,CUST-0180,PROD-113,CH-01,2023-08-22,1,2239.31,2239.31,completed,2023-08-28
ORD-13360,CUST-0016,PROD-128,CH-03,2023-06-16,1,2085.07,2085.07,completed,2023-06-20
ORD-13361,CUST-0357,PROD-110,CH-01,2022-02-05,1,2635.02,2635.02,pending,
ORD-13362,CUST-0260,PROD-110,CH-02,2022-02-02,2,2635.02,5270.04,completed,2022-02-06
ORD-13363,CUST-0291,PROD-113,CH-03,2021-01-23,2,2239.31,4478.62,completed,2021-01-31
ORD-13364,CUST-0185,PROD-115,CH-02,2022-10-07,3,2616.8,7850.4,completed,2022-10-15
ORD-13365,CUST-0365,PROD-109,CH-01,2021-03-30,2,2552.17,5104.34,completed,2021-04-04
ORD-13366,CUST-0271,PROD-129,CH-01,2022-10-18,2,2312.12,4624.24,completed,2022-10-24
ORD-13367,CUST-0305,PROD-128,CH-02,2021-05-08,2,2085.07,4170.14,completed,2021-05-12
ORD-13368,CUST-0135,PROD-135,CH-01,2022-06-22,1,1649.8,1649.8,completed,2022-06-27
ORD-13369,CUST-0301,PROD-113,CH-01,2023-10-31,3,2239.31,6717.93,completed,2023-11-08
ORD-13370,CUST-0084,PROD-105,CH-02,2022-04-11,1,3221.29,3221.29,completed,2022-04-18
ORD-13371,CUST-0322,PROD-104,CH-01,2023-05-24,2,2837.12,5674.24,refunded,2023-05-28
ORD-13372,CUST-0027,PROD-110,CH-01,2022-08-10,2,2635.02,5270.04,completed,2022-08-12
ORD-13373,CUST-0403,PROD-154,CH-01,2022-09-09,2,998.62,1997.24,completed,2022-09-16
ORD-13374,CUST-0117,PROD-133,CH-03,2022-10-18,5,1042.17,5210.85,completed,2022-10-26
ORD-13375,CUST-0106,PROD-137,CH-02,2023-05-19,1,1872.15,1872.15,pending,
ORD-13376,CUST-0009,PROD-143,CH-02,2022-10-08,1,2100.35,2100.35,cancelled,
ORD-13377,CUST-0487,PROD-127,CH-02,2022-05-06,2,2641.01,5282.02,cancelled,
ORD-13378,CUST-0402,PROD-108,CH-02,2022-09-27,1,2898.12,2898.12,completed,2022-10-06
ORD-13379,CUST-0301,PROD-113,CH-01,2021-07-30,4,2239.31,8957.24,completed,2021-08-07
ORD-13380,CUST-0155,PROD-108,CH-01,2023-01-01,3,2898.12,8694.36,completed,2023-01-07
ORD-13381,CUST-0374,PROD-114,CH-01,2022-05-05,1,3231.42,3231.42,completed,2022-05-07
ORD-13382,CUST-0401,PROD-102,CH-03,2023-07-21,1,3124.58,3124.58,completed,2023-07-30
ORD-13383,CUST-0191,PROD-114,CH-01,2023-09-05,2,3231.42,6462.84,completed,2023-09-14
ORD-13384,CUST-0448,PROD-118,CH-01,2021-04-11,1,1912.21,1912.21,completed,2021-04-13
ORD-13385,CUST-0434,PROD-147,CH-01,2022-12-14,1,1334.76,1334.76,cancelled,
ORD-13386,CUST-0007,PROD-114,CH-01,2021-04-02,2,3231.42,6462.84,completed,2021-04-06
ORD-13387,CUST-0178,PROD-120,CH-02,2021-07-20,1,1732.27,1732.27,completed,2021-07-28
ORD-13388,CUST-0043,PROD-112,CH-01,2022-09-06,3,3413.06,10239.18,completed,2022-09-13
ORD-13389,CUST-0265,PROD-123,CH-01,2023-04-26,2,1828.62,3657.24,pending,
ORD-13390,CUST-0322,PROD-106,CH-01,2022-01-07,3,3605.58,10816.74,completed,2022-01-15
ORD-13391,CUST-0009,PROD-151,CH-02,2021-03-03,2,694.05,1388.1,completed,2021-03-12
ORD-13392,CUST-0201,PROD-127,CH-03,2021-05-06,1,2641.01,2641.01,completed,2021-05-11
ORD-13393,CUST-0496,PROD-137,CH-03,2022-07-21,2,1872.15,3744.3,completed,2022-07-27
ORD-13394,CUST-0008,PROD-130,CH-02,2022-06-23,1,1868.22,1868.22,completed,2022-06-29
ORD-13395,CUST-0061,PROD-105,CH-02,2022-09-03,5,3221.29,16106.45,completed,2022-09-11
ORD-13396,CUST-0280,PROD-101,CH-01,2021-07-09,1,2062.47,2062.47,completed,2021-07-11
ORD-13397,CUST-0254,PROD-126,CH-03,2023-04-11,1,2119.57,2119.57,completed,2023-04-14
ORD-13398,CUST-0483,PROD-113,CH-02,2023-11-19,1,2239.31,2239.31,completed,2023-11-26
ORD-13399,CUST-0260,PROD-141,CH-03,2021-05-26,1,1788.8,1788.8,completed,2021-06-04
ORD-13400,CUST-0040,PROD-114,CH-01,2021-02-01,1,3231.42,3231.42,cancelled,
ORD-13401,CUST-0217,PROD-105,CH-01,2021-07-07,1,3221.29,3221.29,completed,2021-07-13
ORD-13402,CUST-0178,PROD-121,CH-02,2022-02-28,2,2039.76,4079.52,completed,2022-03-05
ORD-13403,CUST-0358,PROD-106,CH-01,2021-04-14,1,3605.58,3605.58,completed,2021-04-22
ORD-13404,CUST-0142,PROD-107,CH-02,2021-03-24,1,3718.81,3718.81,pending,
ORD-13405,CUST-0261,PROD-108,CH-01,2021-05-06,3,2898.12,8694.36,completed,2021-05-14
ORD-13406,CUST-0220,PROD-104,CH-01,2021-06-16,1,2837.12,2837.12,completed,2021-06-25
ORD-13407,CUST-0223,PROD-148,CH-02,2022-07-20,2,1847.98,3695.96,completed,2022-07-29
ORD-13408,CUST-0467,PROD-146,CH-01,2023-05-25,2,1869.39,3738.78,completed,2023-05-31
ORD-13409,CUST-0142,PROD-109,CH-02,2023-01-12,2,2552.17,5104.34,completed,2023-01-16
ORD-13410,CUST-0338,PROD-140,CH-02,2022-09-21,2,1752.42,3504.84,completed,2022-09-23
ORD-13411,CUST-0041,PROD-143,CH-02,2023-11-13,1,2100.35,2100.35,completed,2023-11-22
ORD-13412,CUST-0331,PROD-106,CH-01,2021-10-26,1,3605.58,3605.58,completed,2021-11-03
ORD-13413,CUST-0399,PROD-126,CH-01,2022-05-14,1,2119.57,2119.57,pending,
ORD-13414,CUST-0349,PROD-143,CH-01,2021-03-23,2,2100.35,4200.7,completed,2021-03-28
ORD-13415,CUST-0105,PROD-105,CH-02,2021-02-14,2,3221.29,6442.58,cancelled,
ORD-13416,CUST-0058,PROD-135,CH-02,2023-06-26,1,1649.8,1649.8,completed,2023-06-30
ORD-13417,CUST-0496,PROD-106,CH-01,2021-09-06,1,3605.58,3605.58,completed,2021-09-13
ORD-13418,CUST-0033,PROD-104,CH-01,2022-12-16,1,2837.12,2837.12,pending,
ORD-13419,CUST-0269,PROD-135,CH-02,2021-07-14,1,1649.8,1649.8,cancelled,
ORD-13420,CUST-0375,PROD-105,CH-03,2023-01-11,1,3221.29,3221.29,cancelled,
ORD-13421,CUST-0382,PROD-109,CH-02,2023-12-31,1,2552.17,2552.17,completed,
ORD-13422,CUST-0187,PROD-119,CH-02,2022-09-18,2,2695.51,5391.02,cancelled,
ORD-13423,CUST-0224,PROD-147,CH-02,2022-10-07,2,1334.76,2669.52,completed,2022-10-14
ORD-13424,CUST-0368,PROD-114,CH-01,2023-12-23,2,3231.42,6462.84,completed,2023-12-28
ORD-13425,CUST-0275,PROD-108,CH-01,2023-03-16,1,2898.12,2898.12,cancelled,
ORD-13426,CUST-0260,PROD-137,CH-01,2023-02-20,2,1872.15,3744.3,completed,2023-02-28
ORD-13427,CUST-0213,PROD-108,CH-02,2022-06-20,2,2898.12,5796.24,completed,2022-06-28
ORD-13428,CUST-0037,PROD-122,CH-02,2022-02-24,1,2788.03,2788.03,refunded,2022-02-26
ORD-13429,CUST-0092,PROD-120,CH-02,2023-03-05,1,1732.27,1732.27,completed,2023-03-12
ORD-13430,CUST-0357,PROD-109,CH-02,2021-01-11,1,2552.17,2552.17,refunded,2021-01-16
ORD-13431,CUST-0117,PROD-132,CH-01,2023-01-16,3,1633.99,4901.97,pending,
ORD-13432,CUST-0084,PROD-103,CH-01,2022-03-25,1,3714.61,3714.61,completed,2022-03-30
ORD-13433,CUST-0312,PROD-106,CH-01,2022-11-06,1,3605.58,3605.58,cancelled,
ORD-13434,CUST-0293,PROD-113,CH-03,2021-02-25,1,2239.31,2239.31,completed,2021-03-06
ORD-13435,CUST-0481,PROD-118,CH-01,2023-07-15,4,1912.21,7648.84,completed,2023-07-22
ORD-13436,CUST-0045,PROD-123,CH-01,2021-06-12,4,1828.62,7314.48,cancelled,
ORD-13437,CUST-0138,PROD-114,CH-01,2021-12-24,1,3231.42,3231.42,completed,2021-12-28
ORD-13438,CUST-0261,PROD-147,CH-01,2023-09-15,1,1334.76,1334.76,pending,
ORD-13439,CUST-0354,PROD-135,CH-01,2022-01-16,1,1649.8,1649.8,completed,2022-01-25
ORD-13440,CUST-0474,PROD-112,CH-01,2022-05-24,2,3413.06,6826.12,completed,2022-05-27
ORD-13441,CUST-0045,PROD-127,CH-01,2022-06-16,3,2641.01,7923.03,completed,2022-06-22
ORD-13442,CUST-0014,PROD-151,CH-03,2023-08-26,2,694.05,1388.1,completed,2023-09-02
ORD-13443,CUST-0458,PROD-123,CH-02,2022-11-24,3,1828.62,5485.86,completed,2022-11-26
ORD-13444,CUST-0260,PROD-110,CH-01,2023-05-21,2,2635.02,5270.04,completed,2023-05-29
ORD-13445,CUST-0369,PROD-101,CH-02,2021-12-28,1,2062.47,2062.47,completed,2022-01-01
ORD-13446,CUST-0387,PROD-113,CH-01,2021-08-02,1,2239.31,2239.31,completed,2021-08-05
ORD-13447,CUST-0077,PROD-106,CH-02,2022-08-01,2,3605.58,7211.16,completed,2022-08-04
ORD-13448,CUST-0258,PROD-105,CH-03,2023-05-30,4,3221.29,12885.16,completed,2023-06-03
ORD-13449,CUST-0045,PROD-141,CH-01,2021-12-04,4,1788.8,7155.2,completed,2021-12-13
ORD-13450,CUST-0223,PROD-107,CH-01,2023-03-10,2,3718.81,7437.62,completed,2023-03-13
ORD-13451,CUST-0292,PROD-106,CH-01,2021-06-17,1,3605.58,3605.58,pending,
ORD-13452,CUST-0441,PROD-134,CH-01,2021-03-27,1,1351.99,1351.99,completed,2021-04-03
ORD-13453,CUST-0201,PROD-102,CH-01,2023-08-03,4,3124.58,12498.32,completed,2023-08-10
ORD-13454,CUST-0368,PROD-112,CH-01,2021-08-13,1,3413.06,3413.06,completed,2021-08-16
ORD-13455,CUST-0242,PROD-107,CH-01,2023-01-04,1,3718.81,3718.81,completed,2023-01-12
ORD-13456,CUST-0316,PROD-137,CH-01,2022-01-18,4,1872.15,7488.6,completed,2022-01-26
ORD-13457,CUST-0105,PROD-103,CH-02,2023-03-06,2,3714.61,7429.22,completed,2023-03-12
ORD-13458,CUST-0124,PROD-110,CH-02,2021-05-02,1,2635.02,2635.02,cancelled,
ORD-13459,CUST-0187,PROD-126,CH-02,2022-03-04,1,2119.57,2119.57,refunded,2022-03-12
ORD-13460,CUST-0379,PROD-122,CH-01,2021-11-28,5,2788.03,13940.15,completed,2021-11-30
ORD-13461,CUST-0393,PROD-121,CH-01,2022-03-21,2,2039.76,4079.52,completed,2022-03-24
ORD-13462,CUST-0257,PROD-150,CH-03,2021-01-12,2,583.16,1166.32,refunded,2021-01-18
ORD-13463,CUST-0458,PROD-104,CH-02,2021-05-14,3,2837.12,8511.36,completed,2021-05-18
ORD-13464,CUST-0480,PROD-124,CH-01,2021-05-29,3,2616.01,7848.03,completed,2021-06-02
ORD-13465,CUST-0220,PROD-129,CH-01,2022-12-11,1,2312.12,2312.12,completed,2022-12-15
ORD-13466,CUST-0284,PROD-107,CH-01,2021-01-20,1,3718.81,3718.81,completed,2021-01-23
ORD-13467,CUST-0060,PROD-155,CH-01,2023-03-12,1,469.35,469.35,completed,2023-03-19
ORD-13468,CUST-0449,PROD-153,CH-02,2022-06-04,2,920.02,1840.04,cancelled,
ORD-13469,CUST-0043,PROD-106,CH-01,2021-07-15,5,3605.58,18027.9,completed,2021-07-21
ORD-13470,CUST-0233,PROD-103,CH-02,2022-08-16,1,3714.61,3714.61,pending,
ORD-13471,CUST-0126,PROD-128,CH-01,2022-05-11,1,2085.07,2085.07,completed,2022-05-15
ORD-13472,CUST-0254,PROD-115,CH-02,2023-08-27,1,2616.8,2616.8,completed,2023-08-29
ORD-13473,CUST-0008,PROD-130,CH-01,2023-01-26,2,1868.22,3736.44,completed,2023-02-03
ORD-13474,CUST-0258,PROD-131,CH-02,2021-01-29,4,2870.03,11480.12,completed,2021-02-04
ORD-13475,CUST-0043,PROD-123,CH-02,2021-01-09,5,1828.62,9143.1,completed,2021-01-17
ORD-13476,CUST-0296,PROD-116,CH-02,2023-01-17,1,1866.98,1866.98,completed,2023-01-23
ORD-13477,CUST-0016,PROD-124,CH-02,2023-07-19,1,2616.01,2616.01,completed,2023-07-25
ORD-13478,CUST-0311,PROD-122,CH-01,2021-07-19,1,2788.03,2788.03,completed,2021-07-27
ORD-13479,CUST-0062,PROD-154,CH-01,2023-05-18,1,998.62,998.62,completed,2023-05-27
ORD-13480,CUST-0434,PROD-137,CH-01,2023-02-17,2,1872.15,3744.3,completed,2023-02-22
ORD-13481,CUST-0168,PROD-107,CH-01,2021-03-05,1,3718.81,3718.81,refunded,2021-03-09
ORD-13482,CUST-0092,PROD-112,CH-01,2023-06-20,2,3413.06,6826.12,completed,2023-06-25
ORD-13483,CUST-0338,PROD-108,CH-01,2022-08-12,1,2898.12,2898.12,completed,2022-08-21
ORD-13484,CUST-0257,PROD-123,CH-01,2023-08-29,2,1828.62,3657.24,pending,
ORD-13485,CUST-0086,PROD-105,CH-01,2021-01-11,3,3221.29,9663.87,completed,2021-01-18
ORD-13486,CUST-0081,PROD-155,CH-02,2023-02-19,1,469.35,469.35,cancelled,
ORD-13487,CUST-0483,PROD-141,CH-01,2023-01-29,2,1788.8,3577.6,completed,2023-02-05
ORD-13488,CUST-0405,PROD-132,CH-01,2021-08-26,2,1633.99,3267.98,completed,2021-08-29
ORD-13489,CUST-0084,PROD-114,CH-01,2023-11-07,1,3231.42,3231.42,completed,2023-11-14
ORD-13490,CUST-0126,PROD-133,CH-01,2023-02-18,1,1042.17,1042.17,completed,2023-02-24
ORD-13491,CUST-0409,PROD-134,CH-02,2023-07-11,2,1351.99,2703.98,completed,2023-07-19
ORD-13492,CUST-0269,PROD-106,CH-01,2023-06-12,1,3605.58,3605.58,refunded,2023-06-16
ORD-13493,CUST-0442,PROD-108,CH-01,2023-07-22,2,2898.12,5796.24,completed,2023-07-25
ORD-13494,CUST-0188,PROD-120,CH-01,2022-07-06,1,1732.27,1732.27,completed,2022-07-13
ORD-13495,CUST-0234,PROD-137,CH-02,2022-03-30,1,1872.15,1872.15,completed,2022-04-08
ORD-13496,CUST-0280,PROD-134,CH-02,2022-06-13,1,1351.99,1351.99,completed,2022-06-18
ORD-13497,CUST-0265,PROD-108,CH-01,2022-05-25,1,2898.12,2898.12,completed,2022-06-03
ORD-13498,CUST-0402,PROD-118,CH-01,2022-01-01,1,1912.21,1912.21,cancelled,
ORD-13499,CUST-0314,PROD-131,CH-03,2022-05-23,1,2870.03,2870.03,completed,2022-06-01
ORD-13500,CUST-0041,PROD-108,CH-02,2021-10-17,1,2898.12,2898.12,completed,2021-10-23
ORD-13501,CUST-0284,PROD-107,CH-01,2023-11-24,1,3718.81,3718.81,completed,2023-11-27
ORD-13502,CUST-0360,PROD-154,CH-02,2023-06-16,4,998.62,3994.48,completed,2023-06-22
ORD-13503,CUST-0185,PROD-105,CH-01,2022-01-01,3,3221.29,9663.87,completed,2022-01-08
ORD-13504,CUST-0024,PROD-123,CH-01,2023-04-23,4,1828.62,7314.48,completed,2023-05-01
ORD-13505,CUST-0269,PROD-107,CH-02,2021-08-31,1,3718.81,3718.81,pending,
ORD-13506,CUST-0330,PROD-108,CH-02,2023-02-28,2,2898.12,5796.24,completed,2023-03-05
